ZIP,ALand
63121,3153405
63121,2397494
63114,3421241
63114,2392337
63114,3315105
63074,3138591
63146,2699998
63141,6646473
63043,5770076
63017,7546512
64129,6354918
63124,11072408
63114,7277649
63105,3168273
63130,3411925
63130,2837234
63105,2652659
63105,1994176
63143,2188010
63144,1978929
63131,14612130
64050,4414687
63011,6226123
63017,4178828
63017,6878606
63021,3807026
63021,3050929
63021,5634335
63122,2917511
63122,3025459
63122,2291640
63119,4764214
64133,3414764
63119,1871903
63119,4379969
63123,4433181
63123,2701184
63123,5512728
63125,3524180
63129,3677168
63129,7588945
63125,3950211
63123,2519144
64137,4439694
63126,3384759
63122,4537185
63128,4483321
63026,45820007
63026,4296611
63005,63039487
63005,16205125
63134,14639820
65330,220170249
65340,5096640
64145,27036518
65351,301451610
63555,1112144633
63740,102211039
63801,32311705
63801,14760529
63801,11404664
63469,504970910
63960,573177569
63841,7834862
63822,265089107
64063,3811454
65656,257862522
65737,54406336
64646,745057047
65616,72713275
65679,56932187
65744,677714758
65203,24037432
65542,678194147
65570,708392518
64790,636433264
64772,17959958
64075,16025572
63351,270637484
63390,93167344
63630,326340249
63664,161217345
63944,596485959
63967,536275345
65706,52612414
65746,159046556
65711,826128921
65711,105047373
64064,6674181
63116,1073333
63111,1665843
63109,2561590
63116,584695
63139,910952
63139,1129711
63112,831269
63112,962321
63115,1106529
63115,1238491
64057,11322318
63147,1574577
63115,1145923
63147,748498
63115,993991
63107,938287
63113,951121
63108,695233
63110,1797198
63139,1512784
63109,1366902
64108,2822701
63116,1654581
63111,1215464
63118,958989
63116,2348413
63118,1003959
63118,904024
63104,1146088
63110,506383
63108,1179816
63104,1113277
64130,10977820
63118,1053217
63118,2151491
63107,3250754
63115,4336781
63139,2019032
63104,3313716
64114,4704809
64064,10737175
64870,18061129
64834,46084564
63052,27148587
65010,244986487
63010,6269613
63049,33266829
63019,14483491
63020,117569711
65305,17695688
64067,240448236
65705,266404213
63379,62519025
64601,870453717
63552,720280990
64505,6359704
63463,604037309
65026,253713446
65050,439071382
65078,360466419
64850,6623977
64844,142474665
65024,462094026
63877,576833257
65350,209548280
65401,11698204
64505,1514154
63334,803082107
64151,5696135
64079,12506145
65584,34625435
63436,707055927
64077,313353593
63301,3244827
63301,1660573
63304,13647978
63368,3173835
64443,350267739
63376,3246676
63376,2244468
63367,6438458
63332,259697221
63670,43688467
63640,5340980
59711,1907997131
59088,2356795
59314,44336377
59521,6147988
59015,678407
59420,7505813
59825,8474034
59828,1493472
59866,14492087
59635,10406221
59821,44430599
59526,117851846
59226,737724
59230,3634900
59735,587389
59635,37032387
59912,3713186
59041,710853
59860,3503474
59923,4850153
59741,1297424
59633,1288740
59054,6608170
59250,540136
59823,1936146
59468,3881330
59259,667265
59347,1979114
59866,2217980
59474,14974476
59601,15222898
59482,4601119
59752,3713716
59485,52411082
59501,4900198
59760,7068079
59808,7568073
59101,5433151
59101,2347412
59101,10715165
59101,3926749
59101,5524717
59101,2946299
59106,427030031
59074,3041743931
59088,3188003446
59101,10046307
59101,2730927
59044,12192039
59759,1818231143
59410,5138756788
59601,12119676
59215,6843602621
59801,1251096
59801,55375394
59068,30918180
59047,2886814435
59843,5077398226
59840,714834680
59327,6943095199
59701,4762059
59011,4805558677
59248,4283466028
59101,10715165
59101,4372700
59101,2730927
59403,1591811
59725,24909130
59034,1510103881
59527,1419850779
59014,378529711
59403,8123002
59403,1690070
59403,2083244
59403,5069113
59403,9099543
59403,18113777
59403,65289369
59421,2028114428
59403,1630487
59301,4882381
59301,2061074
59330,92837509
59711,40686611
59457,11215922836
59912,65672170
59937,48764732
59912,148115084
59620,7903663
59901,68018786
59901,3909921
59911,56084559
59925,2468066257
59714,6150195
59741,464400935
59715,53090819
59771,1117726
59771,9755023
59758,1284123250
59711,1725485759
59417,5593760330
59074,3041743931
59501,30886025
59521,355921595
59759,1818231143
59860,254115852
59864,424009521
59410,5138756788
59601,75768107
59601,42688331
59937,55961415
59601,2920975
59601,17868405
59635,157748590
59034,1510103881
59923,1865638599
59215,6843602621
59645,6194857385
59801,8479221
59801,37362931
59801,3853752
59801,3133768
59911,278369702
59801,3236004
59801,13035854
59847,251798912
59868,3023413197
59047,2886814435
59030,1915234650
59425,1911807174
59722,947038843
59870,265472841
59840,189917306
59771,99547455
59840,714834680
59270,181661930
59201,1459294324
59323,31917716
59874,2973426098
59701,4293142
59701,2288855
59701,3350737
59701,4718297
59061,1539348770
59771,1770663
59436,739163657
59474,2644664755
59248,4283466028
68853,2439557
68748,2984219
68814,1228445
68405,2017792
68649,459186
68305,785190
68959,240084
68415,681373
68920,1553835
69040,919483
68305,1361985
68866,874492
68652,128671
68601,554197
68764,366563
69155,406065
68876,1897863
68665,831388
68447,349530
69149,5664597
68642,82266
68406,678191
68456,1194486
68456,592244
68064,1669513
68788,7145429
68031,374301
68467,15677754
69301,12986640
68864,2595996
68818,7613158
68715,1827369
68123,42871595
68822,661518
68843,861692
64482,1694801
68722,1080790
68627,928280
68340,1516661
68602,26359013
68380,411156
68882,796836
51040,2655287
68343,1232952
68922,688027
68733,1226129
68938,1869107
68765,577461
68640,2053549
68354,903370
68702,1026179
69346,792255
68371,1450655
68973,582626
68642,1283337
68743,1166465
69216,1159714
68643,1550417
68661,963688
68112,3045144
68104,971858
68134,3646989
68114,3173411
68114,2335729
68124,2126001
68114,2261783
68108,1331230
68124,2267742
68117,4890814
68112,36372629
68164,1561126
68142,9837693
68010,6308582
68144,2178200
68144,3188217
68164,3154142
68134,1736446
68105,1466886
68164,3187326
68118,2603074
68134,2634223
68130,2576114
68135,3231794
68137,1297111
68127,2366063
68137,2635448
68137,3143142
68127,2629284
68131,1305504
68116,2571257
68064,107243320
68135,30657325
68022,7741384
68028,5109105
68947,589990123
68922,1862542307
68310,93729063
68310,4322631
69350,2010407809
68111,1159881
68801,2803936
68803,14101456
68803,3259375
68801,22231012
68843,612696327
68920,1433471290
68725,3258908688
68873,780972738
68352,53993371
68959,41712233
68112,3045144
68778,2002258342
68760,1057816197
68504,1416371
68588,2049014
68504,3862170
68507,3270137
68506,2176815
68506,2807892
68510,1263366
68502,556138
68134,1555241
68502,2090055
68502,2292344
68516,3559398
68504,27179046
68521,8545217
68528,4587899
68512,5969510
68506,5264110
68516,2588498
68516,20805899
68144,3567980
68402,433771948
68317,445679008
69101,34512309
68620,30385895
69101,2398967
69101,6766745
68702,16882490
68702,36609565
68702,48832009
68628,689081880
69336,3687727802
68164,3868936
68305,988011842
68978,49706544
68410,2319165
68949,26271973
68767,584360014
68653,602752569
68602,53447402
68602,7914306
69034,1770224360
69001,62166570
68010,6308582
68333,106773919
68005,17992864
68005,3071805
68133,9833556
68123,1796280
68123,1897564
68147,8539017
68157,3255433
68128,1857154
68133,10137544
68164,1667278
68128,2545405
68046,8334025
68135,2731903
68028,46679560
68137,1310995
68050,942200727
68041,516603718
69358,299623768
69361,1732915
69341,31964024
68134,2634223
68434,890019543
68405,525972059
69346,5352525304
68335,896186085
68862,1393009457
68008,42444567
68002,585402245
68787,41230684
68467,37457811
68137,1297111
68137,2008384
68022,10905861
69021,2381955215
68310,39285673
68801,10073143
68847,46368988
68801,10327641
68725,3258908688
68450,249454352
68760,1057816197
68504,3862170
68506,2807892
68502,2292344
68521,2009880
68512,5969510
68516,7095444
68632,784495350
68521,17398007
69101,6766745
68702,2454554
68305,988011842
69150,2287828000
68602,35413353
68355,117095502
68147,3491026
68123,1213946
68133,10137544
68727,998068960
68028,17883049
68050,942200727
69361,1732915
69343,5437157786
68862,1393009457
68970,656255106
68901,10512202
68901,1644626
68902,16680705
68636,935263502
68661,715884447
68620,1747778162
69301,181035615
68866,1165074117
68840,585189881
68847,9927634
68845,3221412
68061,484344020
68048,57830742
68349,375689118
68048,46157934
68776,8730069
69033,2316533577
69201,12365448276
69162,16424338
68901,39619115
68629,279381934
68788,259894505
68825,3237764562
68776,5135736
68743,611193560
68878,1187114143
69130,20323170
68850,9883984
68850,9883984
68710,546526340
68025,133241072
68025,5105443
68025,9400350
68111,1175627
68110,1888515
68102,2052447
68108,1720576
68107,831048
68025,5105443
68107,2642886
68105,3923389
68105,1070158
68106,1884176
68105,482382
68131,1305504
68132,1190197
68131,1034131
68111,1856248
68132,2097327
68110,1568602
68104,1787162
68111,1329142
68104,1585634
89311,2341544
89822,27045255
89010,84160404
89410,23806398
89013,3835345
89018,46638432
89448,4538453
89523,3759924
89801,6424795
89448,15005387
89430,312407923
89424,25888191
89415,3531127
89120,1090672
89183,1953772
89123,611612
89123,3241785
89052,925247
89146,2712853
89147,2645437
89120,1441640
89146,1946945
89103,1347864
89103,1006929
89147,1193783
89147,2663426
89103,623554
89118,625559
89113,4626440
89139,981267
89102,1560214
89183,1953772
89128,1660586
89145,1367369
89129,4774298
89134,2563979
89134,3975980
89128,2992043
89117,2494220
89149,2822096
89149,13469152
89149,3529928
89183,1299874
89129,3417733
89129,1389151
89129,1447284
89134,1763164
89145,982617
89130,3242392
89130,3256145
89183,1248682
89143,6966194
89131,2576953
89103,983318
89129,2043478
89128,3986137
89108,1513418
89128,1156242
89108,1975416
89106,642547
89032,2668823
89032,2727271
89030,1339423
89081,2654877
89103,1328194
89115,25356632
89031,1338814
89123,1356184
89032,1297390
89030,2217912
89030,1395941
89030,636048
89030,1712286
89115,1301147
89115,2303664
89118,4493501
89115,907319
89142,1394208
89110,1344609
89110,1308986
89142,1354901
89122,1287775
89142,2240867
89014,5249095
89014,1991459
89014,1373020
89113,4626440
89015,2403328
89074,1285326
89074,2638841
89107,1731611
89074,1592206
89015,4213389
89012,1292237
89052,8956334
89074,1664075
89012,3821601
89015,1243603
89139,5002133
89015,2430106
89015,69087467
89015,1208066
89005,1593280
89040,2136646033
89029,18790711
89183,53447396
89052,5229656
89117,1605125
89117,1303563
89107,793879
89147,2647751
89138,2001899
89147,1330855
89123,10863680
89141,25588747
89135,2809422
89147,1364174
89148,2037795
89027,10734195
89142,110404077
89128,2992043
89119,4758451
89115,3919292
89040,2322693003
89460,10253537
89448,16602399
89423,108387799
89801,10524380
89801,4496334
89815,300394743
89822,1148320085
89149,3062870
89425,20371873359
89445,189570893
89001,18020854040
89429,644996206
89430,2312823391
89415,521819671
89060,1415462601
89061,82714594
89434,680962190
89502,1075443
89129,1395263
89509,3038402
89502,2476147
89511,7493424
89509,5180029
89509,3995320
89509,2073474
89512,3678260
89512,2565911
89431,1568217
89502,1611099
89145,1851774
89511,4714359
89511,7017195
89523,26546388
89523,2257536
89523,2426962
89506,9447477
89506,24447836
89506,74640942
89433,5092723
89433,4841228
89130,3256145
89431,1406724
89431,2265470
89434,2198468
89434,1813435
89452,140482466
89452,42170950
89431,27766656
89436,11275004
89434,12517275
89506,15005344
89131,1707320
89301,6168912603
89705,114950488
89703,1477223
89706,1570221
89703,1183754
89128,3986137
89108,663150
89110,1831624
89032,2568091
89081,2568007
89031,1529248
89030,4564797
89030,1712286
89115,907319
89110,1344609
89122,1287775
89014,1902140
89074,987185
89101,646624
89052,2177179
89052,8956334
89015,12705546
89015,69087467
89040,2558785
89044,5069739
89117,1366928
89178,2573893
89141,2327350
89147,1364174
89102,2245909
89027,10734195
89119,4758451
89460,10253537
89423,108387799
89801,4496334
89316,10814963933
89408,106764373
89314,22488682760
89419,15634723159
89502,2476147
89104,1313211
89509,11935468
89512,2565911
89502,4040248
89439,42906226
89506,15301556
89506,20815395
89431,2265470
89451,1469101
89436,11275004
89506,70348514
89121,1209784
89706,39575186
96161,0
89406,5825701
89406,1004235573
89406,1004235573
89107,2034430
89108,934574
89107,1731611
89101,933886
89101,1144317
89110,1339510
89104,976835
89110,1340141
89110,1330620
89101,908489
89110,766167
89101,1478747
89102,2796864
89104,1348688
89104,1118383
89104,1351610
89104,1313211
89104,375335
89121,1276359
89121,986613
89121,1273819
89121,2046851
89169,1351680
89102,3372852
89102,441160
89169,683026
89119,2798927
89119,2001779
89119,1009371
89119,653630
89123,2418732
89120,893631
03574,4232652
03301,165645777
03835,16114565
03242,3672985
03251,6971454
03851,2092698
